,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,DD2,TD3,CFID,CFPARAMS
191,203913,Jabari Brown,1610612747,LAL,22.0,19,4,15,0.211,29.9,3.7,8.9,0.412,1.2,3.3,0.371,3.4,4.5,0.753,0.2,1.7,1.9,2.1,1.7,0.6,0.1,0.6,1.7,3.4,11.9,-6.7,0,0,5,"203913,1610612747"
192,203953,Jabari Parker,1610612749,MIL,20.0,25,13,12,0.52,29.5,5.2,10.5,0.49,0.2,0.6,0.25,1.8,2.6,0.697,2.0,3.5,5.5,1.7,1.9,1.2,0.2,0.8,1.7,2.4,12.3,-4.7,2,0,5,"203953,1610612749"
193,204022,Jack Cooley,1610612762,UTA,24.0,16,10,6,0.625,5.4,0.6,1.4,0.409,0.0,0.0,0.0,0.6,1.3,0.429,0.6,0.9,1.6,0.1,0.2,0.4,0.2,0.1,1.4,1.1,1.7,-0.3,0,0,5,"204022,1610612762"
194,203109,Jae Crowder,1610612738,BOS,24.0,82,47,35,0.573,20.1,2.8,6.6,0.42,0.7,2.5,0.293,1.3,1.7,0.773,0.9,2.7,3.6,1.1,0.6,0.9,0.3,0.3,1.7,1.4,7.7,0.8,0,0,5,"203109,1610612738"
195,203479,Jamaal Franklin,1610612743,DEN,23.0,3,1,2,0.333,4.4,0.3,0.7,0.5,0.3,0.7,0.5,0.0,0.0,0.0,0.3,0.3,0.7,1.0,1.0,0.0,0.3,0.0,1.3,0.3,1.0,-3.0,0,0,5,"203479,1610612743"
196,2037,Jamal Crawford,1610612746,LAC,35.0,64,44,20,0.688,26.6,5.2,13.1,0.396,1.9,5.7,0.327,3.5,3.9,0.901,0.3,1.7,1.9,2.5,1.4,0.9,0.2,0.3,1.7,2.6,15.8,1.3,0,0,5,"2037,1610612746"
197,2749,Jameer Nelson,1610612743,DEN,33.0,63,25,38,0.397,22.3,3.3,8.0,0.407,1.4,4.1,0.345,0.4,0.6,0.667,0.5,1.8,2.3,4.0,1.7,0.7,0.1,0.3,2.2,1.1,8.3,-0.2,0,0,5,"2749,1610612743"
198,203516,James Ennis,1610612748,MIA,24.0,62,27,35,0.435,17.0,1.6,4.0,0.409,0.5,1.5,0.326,1.3,1.5,0.84,0.8,2.0,2.8,0.8,0.6,0.4,0.3,0.4,1.4,1.1,5.0,-0.1,1,0,5,"203516,1610612748"
199,201935,James Harden,1610612745,HOU,25.0,81,56,25,0.691,36.8,8.0,18.1,0.44,2.6,6.9,0.375,8.8,10.2,0.868,0.9,4.7,5.7,7.0,4.0,1.9,0.7,1.3,2.6,6.7,27.4,4.1,21,4,5,"201935,1610612745"
200,201949,James Johnson,1610612761,TOR,28.0,70,40,30,0.571,19.6,3.4,5.8,0.589,0.2,0.7,0.216,1.0,1.5,0.657,0.9,2.8,3.7,1.4,1.1,0.8,1.0,0.3,2.2,1.1,7.9,2.1,2,0,5,"201949,1610612761"
201,2592,James Jones,1610612739,CLE,34.0,57,35,22,0.614,11.7,1.3,3.5,0.368,1.1,3.1,0.36,0.7,0.8,0.848,0.2,0.9,1.1,0.4,0.2,0.2,0.1,0.1,1.2,0.7,4.4,-1.9,0,0,5,"2592,1610612739"
202,203949,James Michael McAdoo,1610612744,GSW,22.0,15,11,4,0.733,9.1,1.6,2.9,0.545,0.0,0.0,0.0,0.9,1.7,0.56,1.0,1.5,2.5,0.1,0.4,0.3,0.6,0.2,1.4,1.3,4.1,0.7,0,0,5,"203949,1610612744"
203,203923,James Young,1610612738,BOS,19.0,31,14,17,0.452,10.7,1.2,3.3,0.353,0.5,2.1,0.258,0.5,0.9,0.552,0.3,1.1,1.4,0.4,0.2,0.3,0.1,0.0,0.7,0.6,3.4,0.1,0,0,5,"203923,1610612738"
204,2457,Jannero Pargo,1610612766,CHA,35.0,9,2,7,0.222,8.1,1.7,3.9,0.429,1.0,2.4,0.409,0.2,0.2,1.0,0.0,0.3,0.3,0.9,0.3,0.0,0.0,0.1,0.9,0.6,4.6,-0.1,0,0,5,"2457,1610612766"
205,203099,Jared Cunningham,1610612746,LAC,24.0,19,12,7,0.632,4.7,0.6,1.7,0.364,0.2,0.7,0.308,0.4,0.7,0.538,0.1,0.4,0.5,0.5,0.4,0.2,0.0,0.1,0.6,0.5,1.8,-0.3,0,0,5,"203099,1610612746"
206,201162,Jared Dudley,1610612749,MIL,29.0,72,39,33,0.542,23.8,2.8,5.9,0.468,1.0,2.7,0.385,0.7,0.9,0.716,0.6,2.4,3.1,1.8,0.9,1.0,0.2,0.2,1.6,1.2,7.2,1.5,0,0,5,"201162,1610612749"
207,203096,Jared Sullinger,1610612738,BOS,23.0,58,26,32,0.448,27.0,5.4,12.2,0.439,0.9,3.2,0.283,1.7,2.2,0.744,2.5,5.1,7.6,2.3,1.3,0.8,0.7,0.6,2.6,2.2,13.3,-0.3,12,0,5,"203096,1610612738"
208,203950,Jarnell Stokes,1610612763,MEM,21.0,19,12,7,0.632,6.6,1.1,1.9,0.568,0.0,0.0,0.0,0.8,1.5,0.536,0.8,0.9,1.8,0.2,0.4,0.3,0.3,0.3,1.3,1.2,3.0,0.7,0,0,5,"203950,1610612763"
209,101127,Jarrett Jack,1610612751,BKN,31.0,80,36,44,0.45,28.0,4.5,10.2,0.439,0.5,1.8,0.267,2.5,2.8,0.881,0.2,2.8,3.1,4.7,2.4,0.9,0.2,0.4,1.8,2.4,12.0,-3.9,5,0,5,"101127,1610612751"
210,101131,Jason Maxiell,1610612766,CHA,32.0,61,22,39,0.361,14.4,1.3,3.1,0.422,0.0,0.0,0.0,0.7,1.2,0.577,1.4,1.9,3.3,0.3,0.5,0.3,0.7,0.3,1.6,1.4,3.3,-2.5,0,0,5,"101131,1610612766"
211,2202,Jason Richardson,1610612755,PHI,34.0,19,4,15,0.211,21.9,3.3,9.4,0.348,1.6,5.1,0.323,0.9,1.2,0.773,0.7,2.8,3.5,2.0,0.8,0.7,0.2,0.1,1.5,1.2,9.1,-3.7,0,0,5,"2202,1610612755"
212,201160,Jason Smith,1610612752,NYK,29.0,82,17,65,0.207,21.8,3.1,7.2,0.434,0.2,0.5,0.357,1.5,1.9,0.83,1.2,2.8,4.0,1.7,1.3,0.4,0.5,0.4,2.5,1.9,8.0,-5.2,3,0,5,"201160,1610612752"
213,1891,Jason Terry,1610612745,HOU,37.0,77,53,24,0.688,21.3,2.4,5.8,0.422,1.6,4.2,0.39,0.5,0.6,0.813,0.2,1.4,1.6,1.9,1.0,0.9,0.2,0.1,1.5,0.4,7.0,1.8,0,0,5,"1891,1610612745"
214,201574,Jason Thompson,1610612758,SAC,28.0,81,29,52,0.358,24.6,2.5,5.3,0.47,0.0,0.0,0.0,1.1,1.8,0.622,1.7,4.8,6.5,1.0,1.0,0.4,0.7,0.4,3.0,1.6,6.1,-2.3,7,0,5,"201574,1610612758"
215,202399,Jeff Adrien,1610612745,HOU,29.0,17,1,16,0.059,12.7,1.1,2.6,0.432,0.0,0.0,0.0,1.3,2.2,0.579,1.4,3.2,4.5,0.9,0.5,0.2,0.5,0.5,1.8,2.2,3.5,-0.8,0,0,5,"202399,1610612745"
216,201965,Jeff Ayres,1610612759,SAS,28.0,51,33,18,0.647,7.5,1.1,1.9,0.579,0.0,0.0,0.0,0.5,0.7,0.75,0.7,1.6,2.3,0.3,0.5,0.2,0.2,0.1,1.2,0.6,2.7,-1.1,0,0,5,"201965,1610612759"
217,201145,Jeff Green,1610612763,MEM,28.0,78,41,37,0.526,31.5,5.3,12.4,0.43,1.2,3.7,0.332,3.1,3.7,0.833,0.8,3.4,4.2,1.7,1.4,0.7,0.4,0.8,1.9,2.8,15.0,-1.7,1,0,5,"201145,1610612763"
218,203106,Jeff Taylor,1610612766,CHA,26.0,29,11,18,0.379,14.8,1.6,3.9,0.395,0.4,1.2,0.306,0.9,1.4,0.634,0.5,1.3,1.8,0.8,0.7,0.4,0.0,0.5,1.2,1.0,4.4,-4.3,0,0,5,"203106,1610612766"
219,201952,Jeff Teague,1610612737,ATL,27.0,73,53,20,0.726,30.5,5.6,12.2,0.46,1.0,2.8,0.343,3.8,4.4,0.862,0.4,2.1,2.5,7.0,2.8,1.7,0.4,0.9,1.9,4.0,15.9,5.3,10,0,5,"201952,1610612737"
220,203481,Jeff Withey,1610612740,NOP,25.0,37,17,20,0.459,7.0,0.9,1.7,0.5,0.0,0.0,0.0,0.9,1.4,0.68,0.6,1.1,1.7,0.3,0.3,0.1,0.5,0.4,0.7,1.0,2.6,-1.1,0,0,5,"203481,1610612740"
221,203924,Jerami Grant,1610612755,PHI,21.0,65,18,47,0.277,21.2,1.9,5.4,0.352,0.8,2.4,0.314,1.8,3.0,0.591,0.8,2.3,3.0,1.2,1.3,0.6,1.0,0.5,2.2,2.1,6.3,-2.7,0,0,5,"203924,1610612755"
222,202077,Jerel McNeal,1610612756,PHX,28.0,6,1,5,0.167,6.1,0.5,1.8,0.273,0.2,0.3,0.5,0.3,0.3,1.0,0.0,0.5,0.5,0.3,0.8,0.5,0.2,0.2,0.8,0.3,1.5,-0.5,0,0,5,"202077,1610612756"
223,202379,Jeremy Evans,1610612762,UTA,27.0,38,19,19,0.5,7.0,0.8,1.5,0.552,0.1,0.1,0.4,0.6,0.8,0.828,0.7,1.2,1.9,0.3,0.1,0.3,0.3,0.1,0.8,0.7,2.4,0.8,0,0,5,"202379,1610612762"
224,203087,Jeremy Lamb,1610612760,OKC,23.0,47,27,20,0.574,13.5,2.2,5.3,0.416,0.8,2.4,0.342,1.0,1.2,0.891,0.2,2.1,2.3,0.9,0.6,0.4,0.1,0.1,1.1,0.9,6.3,-1.6,1,0,5,"203087,1610612760"
225,202391,Jeremy Lin,1610612747,LAL,26.0,74,19,55,0.257,25.8,3.7,8.8,0.424,0.9,2.4,0.369,2.9,3.6,0.795,0.4,2.3,2.6,4.6,2.2,1.1,0.4,0.7,2.6,3.7,11.2,-3.4,3,0,5,"202391,1610612747"
226,202366,Jerome Jordan,1610612751,BKN,28.0,44,17,27,0.386,8.7,1.1,2.1,0.532,0.0,0.0,0.0,0.9,1.0,0.864,1.2,1.2,2.4,0.3,0.5,0.2,0.3,0.3,1.3,0.7,3.1,-1.8,1,0,5,"202366,1610612751"
227,203968,Jerrelle Benimon,1610612743,DEN,23.0,2,2,0,1.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,5,"203968,1610612743"
228,201573,Jerryd Bayless,1610612749,MIL,26.0,77,39,38,0.506,22.3,2.9,6.7,0.426,0.5,1.6,0.308,1.6,1.8,0.883,0.3,2.5,2.7,3.0,1.7,0.8,0.2,0.4,2.1,1.6,7.8,-0.2,0,0,5,"201573,1610612749"
229,202690,Jimmer Fredette,1610612740,NOP,26.0,50,27,23,0.54,10.2,1.3,3.3,0.38,0.2,1.0,0.188,0.9,0.9,0.956,0.2,0.6,0.8,1.2,0.7,0.3,0.0,0.1,0.9,0.8,3.6,0.8,0,0,5,"202690,1610612740"
230,202710,Jimmy Butler,1610612741,CHI,25.0,65,40,25,0.615,38.7,6.5,14.0,0.462,1.1,3.0,0.378,5.9,7.1,0.834,1.8,4.1,5.8,3.3,1.4,1.8,0.6,0.9,1.7,5.2,20.0,3.7,4,0,5,"202710,1610612741"
231,201149,Joakim Noah,1610612741,CHI,30.0,67,39,28,0.582,30.6,2.8,6.4,0.445,0.0,0.0,0.0,1.6,2.6,0.603,3.3,6.4,9.6,4.7,1.8,0.7,1.1,0.7,3.0,2.5,7.2,1.2,15,0,5,"201149,1610612741"
232,201975,Jodie Meeks,1610612765,DET,27.0,60,29,31,0.483,24.4,3.7,8.9,0.416,1.2,3.5,0.349,2.4,2.7,0.906,0.2,1.5,1.7,1.3,1.0,1.0,0.1,0.3,1.3,2.0,11.1,-1.6,0,0,5,"201975,1610612765"
233,203925,Joe Harris,1610612739,CLE,23.0,51,32,19,0.627,9.7,0.9,2.4,0.4,0.6,1.6,0.369,0.2,0.3,0.6,0.1,0.7,0.8,0.5,0.5,0.1,0.0,0.1,1.2,0.2,2.7,-2.0,0,0,5,"203925,1610612739"
234,204060,Joe Ingles,1610612762,UTA,27.0,79,36,43,0.456,21.2,1.9,4.5,0.415,0.9,2.6,0.356,0.4,0.5,0.75,0.3,1.9,2.2,2.3,1.2,0.9,0.1,0.1,1.6,0.8,5.0,-0.6,0,0,5,"204060,1610612762"
235,2207,Joe Johnson,1610612751,BKN,34.0,80,38,42,0.475,34.9,5.6,12.8,0.435,1.5,4.2,0.359,1.8,2.2,0.801,0.7,4.1,4.8,3.7,1.7,0.7,0.2,0.3,1.5,2.2,14.4,-1.5,3,0,5,"2207,1610612751"
236,201202,Joel Anthony,1610612765,DET,32.0,49,25,24,0.51,8.3,0.7,1.3,0.581,0.0,0.0,0.0,0.3,0.4,0.682,0.7,1.2,1.9,0.1,0.2,0.2,1.0,0.1,1.1,0.3,1.8,0.2,0,0,5,"201202,1610612765"
237,200777,Joel Freeland,1610612757,POR,28.0,48,34,14,0.708,12.8,1.5,3.1,0.49,0.0,0.0,0.0,0.4,0.5,0.84,1.3,2.7,4.0,0.3,0.5,0.2,0.5,0.1,1.9,0.8,3.5,1.3,1,0,5,"200777,1610612757"
238,201595,Joey Dorsey,1610612745,HOU,31.0,69,48,21,0.696,12.4,1.2,2.1,0.552,0.0,0.0,0.0,0.3,1.2,0.289,1.5,2.6,4.0,0.4,0.6,0.6,0.4,0.4,2.3,0.9,2.7,0.2,0,0,5,"201595,1610612745"
239,203530,Joffrey Lauvergne,1610612743,DEN,23.0,24,9,15,0.375,11.2,1.5,3.7,0.404,0.1,0.7,0.188,0.8,1.2,0.643,1.1,2.1,3.2,0.5,0.9,0.3,0.4,0.6,1.8,0.9,3.9,-4.5,0,0,5,"203530,1610612743"
240,203089,John Henson,1610612749,MIL,24.0,67,35,32,0.522,18.3,2.9,5.2,0.566,0.0,0.0,0.0,1.2,2.0,0.569,1.9,2.8,4.7,0.9,1.3,0.4,2.0,0.3,2.3,1.7,7.0,-1.1,2,0,5,"203089,1610612749"
241,203098,John Jenkins,1610612737,ATL,24.0,24,13,11,0.542,12.4,2.0,4.1,0.495,0.9,2.2,0.404,0.7,0.8,0.842,0.1,1.5,1.6,0.5,0.3,0.4,0.0,0.2,0.6,0.8,5.6,-1.0,0,0,5,"203098,1610612737"
242,101249,John Lucas III,1610612765,DET,32.0,21,8,13,0.381,12.9,2.0,5.0,0.404,0.4,1.4,0.31,0.2,0.2,1.0,0.2,0.6,0.8,2.9,0.8,0.4,0.0,0.1,0.9,0.4,4.7,-2.2,0,0,5,"101249,1610612765"
243,2422,John Salmons,1610612740,NOP,35.0,21,9,12,0.429,12.8,0.8,2.3,0.333,0.4,1.2,0.308,0.1,0.2,0.5,0.2,0.8,1.0,0.6,0.2,0.4,0.2,0.0,1.2,0.2,2.0,-3.0,0,0,5,"2422,1610612740"
244,202322,John Wall,1610612764,WAS,24.0,79,45,34,0.57,35.9,6.6,14.8,0.445,0.8,2.7,0.3,3.6,4.6,0.785,0.5,4.2,4.6,10.0,3.8,1.7,0.6,0.6,2.3,3.6,17.6,3.5,40,0,5,"202322,1610612764"
245,203948,Johnny O'Bryant,1610612749,MIL,22.0,34,17,17,0.5,10.8,1.3,3.5,0.367,0.0,0.0,0.0,0.4,0.8,0.444,0.8,1.1,1.9,0.5,0.7,0.1,0.1,0.3,1.3,0.7,2.9,-2.9,0,0,5,"203948,1610612749"
246,202720,Jon Leuer,1610612763,MEM,26.0,63,45,18,0.714,13.1,1.9,4.3,0.443,0.1,0.5,0.241,0.6,0.9,0.627,0.8,2.5,3.3,0.7,0.6,0.3,0.1,0.2,1.4,0.8,4.5,-0.5,1,0,5,"202720,1610612763"
247,201973,Jonas Jerebko,1610612738,BOS,28.0,75,37,38,0.493,16.4,2.3,5.1,0.446,0.7,1.9,0.386,0.7,0.9,0.848,1.2,2.5,3.8,0.9,0.6,0.6,0.2,0.2,1.8,0.8,6.0,1.9,1,0,5,"201973,1610612738"
248,202685,Jonas Valanciunas,1610612761,TOR,23.0,80,47,33,0.588,26.2,4.7,8.2,0.572,0.0,0.0,0.0,2.7,3.5,0.786,2.7,6.0,8.7,0.5,1.4,0.4,1.2,0.8,2.8,2.9,12.0,-0.3,22,0,5,"202685,1610612761"
249,203919,Jordan Adams,1610612763,MEM,20.0,30,14,16,0.467,8.3,1.2,2.9,0.407,0.3,0.8,0.4,0.5,0.8,0.609,0.3,0.6,0.9,0.5,0.5,0.5,0.2,0.3,0.8,0.7,3.1,0.5,0,0,5,"203919,1610612763"
250,203903,Jordan Clarkson,1610612747,LAL,23.0,59,11,48,0.186,25.0,4.5,10.1,0.448,0.6,2.1,0.314,2.2,2.7,0.829,0.9,2.3,3.2,3.5,1.6,0.9,0.2,0.7,1.8,2.3,11.9,-4.1,2,0,5,"203903,1610612747"
251,200770,Jordan Farmar,1610612746,LAC,28.0,36,23,13,0.639,14.7,1.7,4.4,0.386,1.0,2.7,0.361,0.3,0.3,0.909,0.2,0.9,1.2,1.9,0.9,0.6,0.1,0.1,1.4,0.7,4.6,-1.3,0,0,5,"200770,1610612746"
252,202706,Jordan Hamilton,1610612746,LAC,24.0,14,10,4,0.714,8.7,1.0,2.5,0.4,0.7,1.5,0.476,0.0,0.0,0.0,0.1,1.0,1.1,0.5,0.3,0.1,0.0,0.1,1.0,0.0,2.7,-2.1,0,0,5,"202706,1610612746"
253,201941,Jordan Hill,1610612747,LAL,27.0,70,19,51,0.271,26.8,5.1,11.1,0.459,0.0,0.2,0.273,1.8,2.4,0.738,2.5,5.5,7.9,1.5,1.5,0.5,0.7,0.4,2.3,1.9,12.0,-5.7,22,0,5,"201941,1610612747"
254,203268,Jorge Gutierrez,1610612749,MIL,26.0,20,10,10,0.5,8.7,1.1,2.1,0.537,0.0,0.2,0.0,0.5,0.7,0.692,0.3,1.0,1.3,1.1,0.6,0.3,0.0,0.1,1.3,0.7,2.7,-1.3,0,0,5,"203268,1610612749"
255,101181,Jose Calderon,1610612752,NYK,33.0,42,7,35,0.167,30.2,3.5,8.4,0.415,1.4,3.4,0.415,0.7,0.8,0.906,0.5,2.5,3.0,4.7,1.8,0.7,0.0,0.3,1.8,0.9,9.1,-8.1,2,0,5,"101181,1610612752"
256,200826,Jose Juan Barea,1610612742,DAL,31.0,77,49,28,0.636,17.7,2.9,7.0,0.42,0.7,2.2,0.323,1.0,1.2,0.809,0.3,1.4,1.7,3.4,0.9,0.4,0.0,0.4,1.4,1.5,7.5,1.6,0,0,5,"200826,1610612742"
257,201177,Josh McRoberts,1610612748,MIA,28.0,17,8,9,0.471,17.4,1.6,3.1,0.528,0.5,1.1,0.421,0.5,0.8,0.615,0.4,2.2,2.6,1.9,1.3,0.7,0.2,0.3,2.4,0.8,4.2,1.8,0,0,5,"201177,1610612748"
258,2746,Josh Smith,1610612745,HOU,29.0,83,41,42,0.494,27.7,5.0,11.9,0.419,0.9,2.7,0.316,1.5,3.1,0.498,1.8,4.6,6.4,3.3,2.5,1.0,1.4,0.6,2.7,2.3,12.4,0.2,15,0,5,"2746,1610612745"
259,201950,Jrue Holiday,1610612740,NOP,25.0,40,20,20,0.5,32.6,6.0,13.4,0.446,1.3,3.4,0.378,1.6,1.9,0.855,0.8,2.6,3.4,6.9,2.3,1.6,0.6,0.8,2.8,1.8,14.8,2.5,5,0,5,"201950,1610612740"
260,203944,Julius Randle,1610612747,LAL,20.0,1,0,1,0.0,13.6,1.0,3.0,0.333,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,-18.0,0,0,5,"203944,1610612747"
261,203120,Justin Hamilton,1610612750,MIN,25.0,41,6,35,0.146,17.4,2.1,4.3,0.478,0.2,0.8,0.323,1.0,1.1,0.83,1.4,1.9,3.3,0.9,0.6,0.7,0.7,0.3,1.7,1.4,5.3,-4.2,2,0,5,"203120,1610612750"
262,203200,Justin Holiday,1610612744,GSW,26.0,59,49,10,0.831,11.1,1.5,4.0,0.387,0.6,1.8,0.321,0.6,0.8,0.822,0.2,1.0,1.2,0.8,0.5,0.7,0.2,0.2,0.9,0.6,4.3,-0.2,0,0,5,"203200,1610612744"
263,203994,Jusuf Nurkic,1610612743,DEN,20.0,62,21,41,0.339,17.8,2.8,6.2,0.446,0.0,0.0,0.0,1.4,2.1,0.636,2.0,4.1,6.2,0.8,1.4,0.8,1.1,0.6,3.3,1.9,6.9,-0.1,4,0,5,"203994,1610612743"
264,203909,KJ McDaniels,1610612745,HOU,22.0,62,19,43,0.306,21.8,2.8,7.0,0.396,0.7,2.4,0.287,1.6,2.1,0.752,1.0,2.2,3.2,1.2,1.7,0.7,1.1,0.5,2.0,1.5,7.9,-4.2,1,0,5,"203909,1610612745"
265,203564,Kalin Lucas,1610612763,MEM,26.0,1,0,1,0.0,5.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-7.0,0,0,5,"203564,1610612763"
266,202695,Kawhi Leonard,1610612759,SAS,24.0,64,46,18,0.719,31.8,6.2,12.8,0.479,1.0,3.0,0.349,3.2,3.9,0.802,1.3,5.9,7.2,2.5,1.5,2.3,0.8,0.5,2.0,3.3,16.5,6.9,14,0,5,"202695,1610612759"
267,203482,Kelly Olynyk,1610612738,BOS,24.0,64,31,33,0.484,22.2,3.9,8.3,0.475,1.0,2.7,0.349,1.5,2.1,0.684,1.4,3.3,4.7,1.7,1.5,1.0,0.6,0.5,3.3,2.2,10.3,3.5,3,0,5,"203482,1610612738"
268,202689,Kemba Walker,1610612766,CHA,25.0,62,21,41,0.339,34.2,6.1,15.8,0.385,1.4,4.5,0.304,3.8,4.6,0.827,0.6,3.0,3.5,5.1,1.6,1.4,0.5,1.2,1.5,4.3,17.3,-3.0,4,0,5,"202689,1610612766"
269,203088,Kendall Marshall,1610612749,MIL,23.0,28,13,15,0.464,14.9,1.6,3.6,0.455,0.6,1.6,0.391,0.3,0.3,0.889,0.1,0.9,1.0,3.1,1.3,0.8,0.0,0.2,0.9,0.8,4.2,1.9,0,0,5,"203088,1610612749"
270,2570,Kendrick Perkins,1610612739,CLE,30.0,68,38,30,0.559,16.9,1.5,3.3,0.449,0.0,0.0,0.0,0.6,1.2,0.506,1.3,3.4,4.7,0.8,1.4,0.2,0.6,0.4,2.4,1.2,3.6,0.3,0,0,5,"2570,1610612739"
271,202702,Kenneth Faried,1610612743,DEN,25.0,75,30,45,0.4,27.8,5.0,9.8,0.507,0.0,0.1,0.125,2.7,3.8,0.691,3.2,5.7,8.9,1.2,1.6,0.8,0.8,0.9,2.8,3.9,12.6,-0.5,26,0,5,"202702,1610612743"
272,203145,Kent Bazemore,1610612737,ATL,25.0,75,53,22,0.707,17.6,1.9,4.4,0.426,0.6,1.8,0.364,0.8,1.3,0.6,0.3,2.7,3.0,1.0,1.0,0.7,0.4,0.3,1.7,1.2,5.2,-1.3,0,0,5,"203145,1610612737"
273,203484,Kentavious Caldwell-Pope,1610612765,DET,22.0,82,32,50,0.39,31.5,4.8,11.9,0.401,1.9,5.4,0.345,1.3,1.9,0.696,0.6,2.5,3.1,1.3,1.1,1.1,0.2,0.4,2.0,1.7,12.7,0.8,0,0,5,"203484,1610612765"
274,2030,Kenyon Martin,1610612749,MIL,37.0,11,7,4,0.636,9.5,0.8,2.0,0.409,0.0,0.0,0.0,0.2,0.2,1.0,0.5,1.2,1.7,0.5,0.3,0.5,0.5,0.3,1.2,0.1,1.8,-0.8,0,0,5,"2030,1610612749"
275,201142,Kevin Durant,1610612760,OKC,26.0,27,18,9,0.667,33.8,8.8,17.3,0.51,2.4,5.9,0.403,5.4,6.3,0.854,0.6,6.0,6.6,4.1,2.7,0.9,0.9,0.3,1.5,4.9,25.4,6.2,5,0,5,"201142,1610612760"
276,708,Kevin Garnett,1610612750,MIN,39.0,47,20,27,0.426,20.3,3.0,6.5,0.467,0.0,0.1,0.143,0.8,1.0,0.8,1.0,5.6,6.6,1.6,1.0,1.0,0.4,0.1,2.3,1.3,6.9,-0.4,3,0,5,"708,1610612750"
277,201567,Kevin Love,1610612739,CLE,26.0,75,50,25,0.667,33.8,5.5,12.7,0.434,1.9,5.2,0.367,3.4,4.3,0.804,1.9,7.9,9.7,2.2,1.6,0.7,0.5,0.7,1.9,3.7,16.4,5.3,38,0,5,"201567,1610612739"
278,2755,Kevin Martin,1610612750,MIN,32.0,39,11,28,0.282,33.4,6.8,16.0,0.427,1.9,4.9,0.393,4.4,4.9,0.881,0.5,3.2,3.6,2.3,1.9,0.8,0.0,0.6,1.9,3.2,20.0,-6.5,0,0,5,"2755,1610612750"
279,202338,Kevin Seraphin,1610612764,WAS,25.0,79,45,34,0.57,15.6,2.9,5.7,0.513,0.0,0.0,0.0,0.7,1.0,0.707,1.1,2.5,3.6,0.7,1.2,0.1,0.7,0.2,2.5,1.1,6.6,-2.0,1,0,5,"202338,1610612764"
280,203114,Khris Middleton,1610612749,MIL,23.0,79,40,39,0.506,30.1,5.1,11.0,0.467,1.4,3.4,0.407,1.7,2.0,0.859,0.6,3.8,4.4,2.3,1.4,1.5,0.1,0.4,2.3,1.7,13.4,4.0,1,0,5,"203114,1610612749"
281,2550,Kirk Hinrich,1610612741,CHI,34.0,66,37,29,0.561,24.4,2.2,5.8,0.373,0.9,2.5,0.345,0.5,0.8,0.7,0.3,1.5,1.8,2.2,1.1,0.7,0.2,0.4,2.2,1.0,5.7,0.6,0,0,5,"2550,1610612741"
282,202691,Klay Thompson,1610612744,GSW,25.0,77,64,13,0.831,31.9,7.8,16.9,0.463,3.1,7.1,0.439,2.9,3.3,0.879,0.4,2.9,3.2,2.9,1.9,1.1,0.8,0.7,1.6,2.5,21.7,10.1,1,0,5,"202691,1610612744"
283,977,Kobe Bryant,1610612747,LAL,36.0,35,10,25,0.286,34.5,7.6,20.4,0.373,1.5,5.3,0.293,5.6,6.9,0.813,0.7,4.9,5.7,5.6,3.7,1.3,0.2,0.8,1.9,5.1,22.3,-8.4,4,2,5,"977,1610612747"
284,201585,Kosta Koufos,1610612763,MEM,26.0,81,55,26,0.679,16.6,2.2,4.4,0.508,0.0,0.0,0.0,0.7,1.0,0.647,1.5,3.8,5.3,0.5,0.9,0.4,0.8,0.3,1.8,1.1,5.2,1.3,0,0,5,"201585,1610612763"
285,203123,Kostas Papanikolaou,1610612745,HOU,24.0,43,29,14,0.674,18.5,1.6,4.6,0.35,0.7,2.5,0.292,0.3,0.4,0.722,0.9,1.8,2.7,2.0,1.3,0.7,0.3,0.3,1.7,0.7,4.2,-0.9,0,0,5,"203123,1610612745"
286,2743,Kris Humphries,1610612764,WAS,30.0,64,37,27,0.578,21.0,3.3,7.0,0.473,0.0,0.1,0.0,1.4,1.8,0.744,1.8,4.7,6.5,0.9,0.7,0.5,0.4,0.4,2.0,2.0,8.0,-1.4,3,0,5,"2743,1610612764"
287,203937,Kyle Anderson,1610612759,SAS,21.0,33,22,11,0.667,10.9,0.9,2.7,0.348,0.1,0.3,0.273,0.3,0.4,0.643,0.2,2.0,2.2,0.8,0.3,0.5,0.2,0.2,0.8,0.4,2.2,-1.1,0,0,5,"203937,1610612759"
